sub_ms_class,frontge_lot,area_lot,shape_lot,slopeland,style_house,ovl_quality,ovl_condition,year_constructed,year_remod,masvnrarea,exterqual,extercond,bsmtqual,bsmtcond,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtfintype2,bsmtfinsf2,bsmtunfsf,totalbsmtsf,heatingqc,centralair,1stflrsf,2ndflrsf,lowqualfinsf,grlivarea,bsmtfullbath,bsmthalfbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,totrmsabvgrd,functional,fireplacequ,garagetype,garagefinish,garagecars,garagequal,paveddrive,wooddecksf,openporchsf,enclosedporch,3ssnporch,screenporch,poolarea,miscval,mosold,yrsold,zoning_ms_FV,zoning_ms_RH,zoning_ms_RL,zoning_ms_RM,streetname_Pave,contour_land_HLS,contour_land_Low,contour_land_Lvl,util_NoSeWa,configlot_CulDSac,configlot_FR2,configlot_FR3,configlot_Inside,electrical_FuseF,electrical_FuseP,electrical_Mix,electrical_SBrkr,type_building_2fmCon,type_building_Duplex,type_building_Twnhs,type_building_TwnhsE,saleprice
30,50.0,6305,0,1,1,5,7,1938,1950,0.0,2,1,4,3,4,6,0,6,0,920,920,0,1,954,0,0,954,0,0,1,0,2,1,3,5,0,4,3,3,1,4,0,0,0,0,0,0,0,0,6,2007,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,119750
20,85.0,14601,0,1,1,9,5,2006,2006,584.0,0,2,1,1,2,1,1260,6,0,578,1838,0,1,1838,0,0,1838,1,0,2,0,2,1,0,8,0,4,2,1,3,3,0,270,68,0,0,0,0,0,3,2009,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,315000
20,63.0,8500,0,1,1,7,5,2004,2004,106.0,1,2,2,1,2,6,0,6,0,1422,1422,0,1,1422,0,0,1422,0,0,2,0,3,1,1,7,0,0,2,2,2,3,0,192,60,0,0,0,0,0,11,2007,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,179600
90,82.0,11070,0,1,1,7,5,1988,1989,70.0,2,2,3,1,4,6,0,6,0,1907,1907,1,1,1959,0,0,1959,0,0,3,0,5,2,2,9,0,0,1,3,3,3,0,0,0,0,0,0,0,0,7,2006,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,171000
20,70.06040268456375,7153,0,1,1,6,5,1991,1991,88.0,2,2,2,1,4,1,1200,6,0,78,1278,1,1,1294,0,0,1294,1,0,2,0,3,1,1,6,0,0,2,2,2,3,0,112,51,0,0,0,0,0,6,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,179200
20,80.0,9650,0,1,1,6,5,1977,1977,360.0,2,2,2,1,4,2,686,6,0,664,1350,2,1,1334,0,0,1334,0,1,2,0,2,1,2,6,0,3,2,2,2,3,0,0,16,0,0,0,0,0,4,2009,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,167900
20,50.0,5000,0,2,1,1,3,1946,1950,0.0,3,3,5,5,5,7,0,7,0,0,0,3,0,334,0,0,334,0,0,1,0,1,1,3,2,0,0,7,4,0,6,2,0,0,0,0,0,0,0,1,2007,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,39300
30,59.0,8263,0,2,1,6,5,1920,1950,0.0,2,2,3,1,4,6,0,6,0,1012,1012,2,1,1012,0,0,1012,0,0,1,0,2,1,2,6,0,4,6,3,1,3,0,0,22,112,0,0,0,0,5,2007,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,118400
60,60.0,7500,0,1,4,7,5,1999,1999,0.0,2,2,3,1,4,6,0,6,0,994,994,1,1,1028,776,0,1804,0,0,2,1,3,1,1,7,0,3,2,1,2,3,0,140,60,0,0,0,0,0,6,2010,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,189000
90,68.0,8930,0,1,3,6,5,1978,1978,0.0,2,2,5,5,5,7,0,7,0,0,0,2,1,1318,584,0,1902,0,0,2,0,4,2,2,8,0,0,2,3,2,3,0,0,0,0,0,0,0,0,4,2010,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,112000
20,60.0,7200,0,1,1,7,5,2006,2006,0.0,1,2,2,1,4,6,0,6,0,1293,1293,0,1,1301,0,0,1301,1,0,2,0,2,1,1,5,0,4,2,2,2,3,0,216,121,0,0,0,0,0,8,2006,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,187750
90,55.0,12640,1,1,1,6,5,1976,1976,0.0,2,2,3,1,1,4,936,5,396,396,1728,2,1,1728,0,0,1728,0,0,2,0,4,2,2,8,0,0,2,3,2,3,0,40,0,0,0,0,0,0,7,2006,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,150900
20,80.0,17400,0,2,1,5,5,1977,1977,0.0,2,2,3,1,4,2,936,6,0,190,1126,3,1,1126,0,0,1126,1,0,2,0,3,1,2,5,0,4,2,2,2,3,1,295,41,0,0,0,0,0,5,2006,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,160000
30,67.0,8777,0,1,1,5,7,1910,1950,0.0,2,2,4,1,4,6,0,6,0,796,796,1,1,796,0,0,796,0,0,1,0,2,1,2,4,0,0,7,4,0,6,1,328,0,164,0,0,0,0,5,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,85000
50,50.0,8600,0,1,3,6,6,1937,1950,0.0,2,2,3,1,4,6,0,6,0,780,780,2,1,780,596,0,1376,0,0,2,0,3,1,2,7,0,4,6,3,1,3,2,0,0,0,0,0,0,0,6,2006,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,119500
20,75.0,14559,0,1,1,5,7,1951,2000,70.0,1,2,3,1,4,3,650,4,180,178,1008,0,1,1363,0,0,1363,1,0,1,0,2,1,2,6,1,3,5,3,1,3,0,324,42,0,0,168,0,2000,6,2009,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,164900
60,80.0,9200,0,1,4,8,5,1998,1998,473.0,1,2,2,1,4,1,986,6,0,484,1470,1,1,1470,1160,0,2630,1,0,2,1,4,1,1,8,0,3,2,1,3,3,0,0,66,0,0,0,0,0,6,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,315000
20,75.0,10084,0,1,1,8,5,2004,2005,186.0,1,2,1,1,2,1,1369,6,0,317,1686,0,1,1694,0,0,1694,1,0,2,0,3,1,1,7,0,4,2,2,2,3,0,255,57,0,0,0,0,0,8,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,307000
20,73.0,10921,0,1,1,4,5,1965,1965,48.0,2,2,3,1,4,4,520,6,0,440,960,2,1,960,0,0,960,1,0,1,0,3,1,2,6,0,0,2,1,1,3,1,120,0,0,0,0,0,0,5,2007,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,94750
20,68.0,9571,0,1,1,5,3,1958,1958,0.0,2,3,3,3,4,6,0,6,0,1276,1276,2,1,1276,0,0,1276,0,0,1,0,3,1,2,5,3,0,2,3,1,3,0,0,0,0,0,0,0,0,6,2009,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,60000
60,100.0,12552,0,1,4,7,5,2004,2005,0.0,1,2,2,1,4,1,222,6,0,769,991,0,1,991,956,0,1947,0,0,2,1,3,1,1,8,0,4,2,2,2,3,0,0,136,0,0,0,0,0,5,2010,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,254900
60,70.06040268456375,13346,1,1,4,7,5,1992,2000,0.0,1,2,2,1,4,1,728,6,0,367,1095,0,1,1166,1129,0,2295,1,0,2,1,4,1,1,9,0,3,2,2,2,3,0,0,40,0,0,0,0,0,7,2006,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,268000
120,62.0,12677,1,1,1,8,5,2003,2004,472.0,0,2,1,1,1,1,1218,6,0,300,1518,0,1,1518,0,0,1518,0,0,1,1,1,1,0,6,0,4,2,2,2,3,0,185,140,0,0,0,0,0,4,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,274000
20,70.06040268456375,8885,1,2,1,5,5,1983,1983,0.0,2,2,2,1,2,3,301,2,324,239,864,2,1,902,0,0,902,1,0,1,0,2,1,2,5,0,0,2,3,2,3,0,164,0,0,0,0,0,0,6,2006,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,131000
60,75.0,9675,0,1,4,7,5,2005,2005,0.0,1,2,2,1,3,1,341,6,0,772,1113,0,1,1113,858,0,1971,0,0,2,1,3,1,1,8,0,4,2,2,2,3,0,0,48,0,0,0,0,0,2,2009,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,253000
20,85.0,11049,0,1,1,8,5,2007,2007,0.0,1,2,1,1,2,6,0,6,0,1234,1234,0,1,1234,0,0,1234,0,0,2,0,3,1,1,7,0,0,2,2,2,3,0,0,30,0,0,0,0,0,1,2008,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,179900
60,70.0,8462,1,1,4,6,5,1994,1994,105.0,1,1,2,1,4,1,814,6,0,114,928,0,1,936,785,0,1721,0,1,2,1,3,1,1,7,0,0,2,2,2,3,0,300,87,0,0,0,0,0,7,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,201000
20,60.0,7200,0,1,1,5,7,1950,1950,0.0,2,2,5,5,5,7,0,7,0,0,0,2,1,1040,0,0,1040,0,0,1,0,2,1,2,5,0,0,6,3,2,3,0,0,0,0,0,0,0,0,6,2006,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,109500
20,90.0,11988,1,1,1,6,6,1957,1957,0.0,2,2,3,1,4,4,777,6,0,467,1244,0,1,1244,0,0,1244,0,0,1,1,3,1,2,6,0,4,2,3,1,3,0,0,40,0,0,0,0,0,5,2007,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,150000
60,59.0,9042,1,1,4,6,5,1998,1998,0.0,2,2,2,1,1,1,828,6,0,115,943,1,1,943,695,0,1638,1,0,2,1,3,1,2,7,0,3,2,1,2,3,0,100,38,0,0,0,0,0,7,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,192000
160,70.06040268456375,2665,0,1,4,5,6,1976,1976,0.0,2,2,2,1,3,6,0,6,0,264,264,2,1,616,688,0,1304,0,0,1,1,3,1,2,4,0,4,4,1,1,3,0,141,24,0,0,0,0,0,6,2008,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,115000
60,80.0,12435,0,1,4,7,5,2001,2001,172.0,1,2,2,1,4,1,361,6,0,602,963,0,1,963,829,0,1792,0,0,2,1,3,1,1,7,0,3,2,2,2,3,0,0,96,0,245,0,0,0,5,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,231500
20,70.06040268456375,16196,3,1,1,7,5,1998,1998,0.0,1,2,2,1,1,1,1443,6,0,39,1482,0,1,1494,0,0,1494,1,0,2,0,3,1,1,5,0,2,2,2,2,3,0,402,25,0,0,0,0,0,8,2007,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,215000
120,70.06040268456375,4435,0,1,1,6,5,2003,2003,170.0,1,2,2,1,2,1,685,6,0,163,848,0,1,848,0,0,848,1,0,1,0,1,1,1,4,0,0,2,1,2,3,0,140,0,0,0,0,0,0,5,2009,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,140000
85,54.0,7244,0,1,8,5,7,1970,1970,0.0,2,1,2,1,2,2,619,6,0,149,768,0,1,768,0,0,768,1,0,1,0,2,1,2,5,0,0,6,3,2,3,0,104,0,0,0,0,0,0,4,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,129500
20,65.0,8773,0,1,1,7,5,2004,2004,98.0,1,2,2,1,2,1,24,6,0,1390,1414,0,1,1414,0,0,1414,0,0,2,0,3,1,1,6,0,0,2,2,2,3,0,132,105,0,0,0,0,0,5,2010,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,185500
20,59.0,10593,1,1,1,7,5,1996,1996,338.0,1,2,2,1,4,1,919,6,0,801,1720,0,1,1720,0,0,1720,1,0,2,0,3,1,1,7,0,3,2,1,2,3,0,240,56,154,0,0,0,0,3,2010,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,260400
160,70.06040268456375,2117,0,1,4,6,5,2000,2000,216.0,1,2,2,1,4,1,378,6,0,378,756,0,1,769,804,0,1573,0,0,2,1,3,1,1,5,0,0,6,3,2,3,0,0,32,0,0,0,0,0,6,2010,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,177500
120,44.0,4224,0,1,1,5,7,1976,1976,0.0,2,2,2,1,4,1,840,6,0,200,1040,2,1,1060,0,0,1060,1,0,1,0,3,1,2,6,0,3,2,3,2,3,0,100,110,0,0,0,0,0,6,2007,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,129900
20,71.0,7064,0,1,1,5,6,1977,1977,153.0,2,2,3,1,4,3,560,6,0,420,980,2,1,980,0,0,980,0,0,1,0,3,1,2,6,0,0,6,3,2,3,0,192,0,0,0,0,0,0,7,2009,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,135000
85,85.0,10625,0,1,8,7,6,1974,1974,81.0,2,2,2,1,1,1,885,5,168,0,1053,2,1,1173,0,0,1173,1,0,2,0,3,1,1,6,0,3,2,2,2,3,0,0,120,0,0,0,0,0,1,2010,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,170000
50,51.0,10480,0,1,3,6,5,1936,1950,0.0,2,2,3,1,4,6,0,6,0,1064,1064,0,1,1166,0,473,1639,0,0,1,0,3,1,2,6,5,0,6,3,1,3,0,0,0,0,0,0,0,0,3,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,115000
50,70.06040268456375,13837,1,1,3,7,5,1988,1988,178.0,1,1,2,1,4,1,1002,5,202,0,1204,1,1,1377,806,0,2183,0,0,2,1,4,1,1,9,0,0,2,3,3,3,0,0,0,0,0,0,0,0,2,2006,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,229000
20,70.06040268456375,12968,2,1,1,5,6,1962,1962,0.0,2,2,3,1,4,2,737,6,0,175,912,2,1,912,0,0,912,1,0,1,0,2,1,2,4,0,0,6,3,1,3,0,140,0,0,0,176,0,0,9,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,144000
20,75.0,11957,1,1,1,8,5,2006,2006,53.0,1,2,2,1,4,1,24,6,0,1550,1574,0,1,1574,0,0,1574,0,0,2,0,3,1,1,7,0,4,2,2,3,3,0,144,104,0,0,0,0,0,7,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,232000
50,55.0,4500,2,1,3,5,5,1932,2000,0.0,2,2,3,1,4,4,182,6,0,611,793,0,1,848,672,0,1520,0,0,1,0,3,1,2,6,0,0,6,3,1,3,0,0,0,56,0,0,0,0,7,2009,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,159434
20,70.06040268456375,13500,0,1,1,6,7,1960,1975,0.0,2,2,2,1,1,3,429,2,1080,93,1602,1,1,1252,0,0,1252,1,0,1,0,1,1,2,4,0,4,2,2,2,3,0,409,0,0,0,0,0,0,3,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,235000
20,75.0,9464,0,1,1,6,7,1958,1958,135.0,2,1,3,1,4,3,570,6,0,510,1080,1,1,1080,0,0,1080,0,0,1,0,3,1,2,5,0,0,2,3,1,3,0,0,0,0,0,130,0,0,6,2008,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,136000
20,62.0,7500,0,1,1,7,5,2004,2005,0.0,1,2,2,1,4,1,410,6,0,811,1221,0,1,1221,0,0,1221,1,0,2,0,2,1,1,6,0,0,2,2,2,3,0,0,113,0,0,0,0,0,10,2009,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,185000
50,79.0,9492,0,1,3,5,5,1941,1950,0.0,2,2,3,1,4,4,368,3,41,359,768,2,1,968,408,0,1376,1,0,1,0,3,1,2,6,0,4,2,3,1,3,0,0,0,0,0,0,0,0,4,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,105000
60,76.0,9591,0,1,4,8,5,2004,2005,344.0,1,2,1,1,2,6,0,6,0,1143,1143,0,1,1143,1330,0,2473,0,0,2,1,4,1,1,9,0,4,4,2,3,3,0,192,151,0,0,0,0,0,10,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,317000
90,81.0,11841,0,1,8,6,5,1990,1990,104.0,2,1,2,1,2,1,816,6,0,0,816,2,1,816,0,0,816,1,0,1,0,3,1,2,5,0,0,7,4,0,6,0,0,32,0,0,0,0,0,5,2007,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,118500
80,75.0,9750,0,1,7,5,5,1967,1967,0.0,2,2,3,1,2,2,400,4,480,100,980,1,1,980,0,0,980,0,0,2,0,3,1,2,6,0,0,2,1,1,3,0,68,0,0,0,0,0,0,10,2006,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,135500
60,74.0,10927,0,1,4,8,5,2005,2005,280.0,1,2,2,1,2,1,546,6,0,512,1058,0,1,1058,846,0,1904,1,0,2,1,3,1,0,8,0,4,4,1,2,3,0,179,60,0,0,0,0,0,6,2006,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,275000
70,74.0,11988,1,2,4,6,7,1934,1995,0.0,2,2,3,1,4,5,326,6,0,389,715,3,1,849,811,0,1660,0,0,1,1,3,1,2,6,0,4,6,3,1,3,0,0,0,0,0,0,0,0,8,2008,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,188700
20,60.0,7350,0,1,1,5,7,1951,1951,0.0,2,2,3,1,3,2,852,6,0,100,952,2,1,952,0,0,952,1,0,1,0,2,1,2,4,0,0,6,3,2,3,0,0,0,0,0,0,0,0,6,2008,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,139000
20,50.0,9000,0,1,1,2,3,1949,1950,0.0,2,2,3,1,2,3,50,6,0,430,480,2,0,480,0,0,480,1,0,0,0,1,1,2,4,0,0,6,3,1,3,0,0,0,0,0,0,0,0,10,2006,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,35311
120,37.0,4435,0,1,1,6,5,2004,2004,169.0,1,2,2,1,3,1,662,6,0,186,848,0,1,848,0,0,848,1,0,1,0,1,1,1,3,0,4,2,2,2,3,0,140,0,0,0,0,0,0,5,2006,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,155900
20,70.06040268456375,13265,1,1,1,8,5,2002,2002,148.0,1,2,2,1,4,1,1218,6,0,350,1568,0,1,1689,0,0,1689,1,0,2,0,3,1,1,7,0,4,2,2,3,3,0,150,59,0,0,0,0,0,7,2008,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,271000
60,80.0,14000,0,2,4,7,5,1996,1997,0.0,1,2,1,1,1,1,1201,6,0,105,1306,0,1,1306,954,0,2260,1,0,2,1,3,1,1,7,0,0,2,2,2,3,0,296,44,0,0,0,0,0,4,2010,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,328000
20,79.0,9236,1,1,1,6,5,1997,1997,0.0,2,1,2,1,1,1,1200,6,0,279,1479,0,1,1494,0,0,1494,1,0,2,0,3,1,1,6,0,0,2,2,2,3,0,168,27,0,0,0,0,0,7,2006,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,217000
60,70.06040268456375,12394,1,1,4,7,5,2003,2003,0.0,1,2,2,1,1,6,0,6,0,847,847,0,1,847,886,0,1733,0,0,2,1,3,1,1,7,0,4,4,1,2,3,0,100,48,0,0,0,0,0,10,2007,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,225000
60,70.06040268456375,12046,1,1,4,6,6,1976,1976,298.0,2,2,3,1,4,5,156,6,0,692,848,2,1,1118,912,0,2030,0,0,2,1,4,1,1,8,0,3,2,1,2,3,0,0,224,0,0,0,0,0,6,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,195000
80,82.0,9020,0,1,7,6,5,1964,1964,259.0,2,2,3,1,1,1,624,4,336,288,1248,2,1,1350,0,0,1350,1,0,1,1,3,1,2,6,0,0,2,2,2,3,0,176,0,0,0,0,0,0,6,2008,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,168500
20,72.0,8640,0,1,1,8,5,2009,2009,72.0,1,2,2,1,3,1,936,6,0,364,1300,0,1,1314,0,0,1314,1,0,2,0,3,1,1,6,0,0,2,2,2,3,0,135,112,0,0,0,0,0,9,2009,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,229456
50,44.0,13758,1,1,3,7,5,1990,1991,117.0,1,1,2,1,3,5,902,6,0,254,1156,0,1,1187,530,0,1717,0,0,2,1,3,1,1,7,0,3,2,2,2,3,0,168,36,0,0,0,0,0,4,2007,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,187500
30,55.0,10267,0,1,1,6,7,1918,2000,0.0,2,1,3,1,3,4,210,2,606,0,816,0,1,838,0,0,838,1,0,1,0,2,1,3,5,0,0,6,1,1,3,2,0,0,112,0,0,0,0,5,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,130000
80,70.06040268456375,17871,1,1,7,6,5,1967,1976,359.0,2,2,2,1,2,2,528,6,0,1152,1680,3,1,1724,0,0,1724,1,0,1,1,3,1,2,7,0,4,2,2,2,3,0,0,0,0,0,0,0,0,6,2009,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,197900
50,54.0,6342,0,1,3,5,8,1875,1996,0.0,2,1,3,1,4,6,0,6,0,780,780,1,0,780,240,0,1020,0,0,1,0,2,1,2,6,0,0,7,4,0,6,2,0,0,176,0,0,0,0,5,2010,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,94000
20,89.0,12461,0,1,1,8,5,1994,1995,0.0,1,2,2,1,4,1,1456,6,0,168,1624,0,1,1624,0,0,1624,1,0,2,0,2,1,1,5,0,2,2,2,3,3,0,0,114,192,0,0,0,0,7,2006,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,262000
50,50.0,5000,0,1,3,6,7,1947,1950,0.0,2,1,3,1,4,2,399,6,0,605,1004,0,1,1004,660,0,1664,0,0,2,0,3,1,2,7,0,4,6,3,2,3,0,0,24,36,0,0,0,0,10,2006,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,159000
120,44.0,4224,0,1,1,5,5,1976,1976,0.0,2,2,2,1,4,2,874,6,0,268,1142,2,1,1142,0,0,1142,1,0,1,1,3,1,2,6,0,1,2,1,2,3,0,536,90,0,0,0,0,0,8,2007,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,134000
30,58.0,9098,1,1,1,4,7,1920,2002,0.0,2,2,3,1,3,2,348,6,0,180,528,0,1,605,0,0,605,1,0,1,0,2,1,2,5,0,0,7,4,0,6,2,0,0,144,0,0,0,0,7,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,86000
120,70.06040268456375,4426,0,1,1,6,5,2004,2004,147.0,1,2,2,1,1,1,697,6,0,151,848,0,1,848,0,0,848,1,0,1,0,1,1,1,3,0,3,2,2,2,3,0,149,0,0,0,0,0,0,5,2008,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,141000
160,70.06040268456375,2117,0,1,4,6,5,2000,2000,456.0,1,2,2,1,4,1,436,6,0,320,756,0,1,769,756,0,1525,0,0,2,1,3,1,1,5,0,3,6,3,2,3,0,0,0,0,0,0,0,0,6,2007,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,177000
190,55.0,5687,0,1,4,5,6,1912,2000,0.0,2,3,3,3,4,4,210,6,0,570,780,0,0,936,780,0,1716,1,0,2,0,6,1,3,9,0,0,7,4,0,6,2,0,184,0,0,0,0,0,3,2008,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,135900
20,63.0,7875,0,1,1,7,5,1995,1996,38.0,2,2,2,1,4,6,0,6,0,1237,1237,1,1,1253,0,0,1253,0,0,2,0,3,1,2,6,0,3,2,1,2,3,0,220,21,0,0,0,0,0,6,2007,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,176000
20,60.0,7800,0,1,1,5,5,1965,1965,0.0,2,2,3,1,4,3,641,6,0,187,828,1,1,965,0,0,965,1,0,1,0,3,1,2,6,0,0,6,3,1,3,0,421,0,0,0,0,0,0,7,2006,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,119900
60,80.0,10400,0,1,4,7,5,1998,1998,0.0,2,2,2,1,2,6,0,6,0,866,866,0,1,866,913,0,1779,0,0,2,1,3,1,1,6,0,0,2,2,2,3,0,198,36,0,0,0,0,0,3,2009,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,197900
60,44.0,9548,1,1,4,7,6,2003,2003,223.0,1,2,2,1,4,1,483,6,0,458,941,0,1,941,888,0,1829,1,0,2,1,3,1,1,7,0,3,2,2,2,3,0,192,39,0,0,0,0,0,1,2010,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,237000
20,80.0,10721,1,1,1,6,6,1959,1959,243.0,1,2,3,1,4,6,0,6,0,1252,1252,0,1,1252,0,0,1252,0,0,1,0,3,1,1,7,0,0,6,3,2,3,0,0,39,0,0,0,0,0,10,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,142000
20,47.0,12416,1,1,1,6,5,1986,1986,132.0,2,2,2,3,4,2,1398,5,208,0,1606,2,1,1651,0,0,1651,1,0,2,0,3,1,2,7,2,3,2,1,2,3,0,192,0,0,0,0,0,0,11,2008,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,184000
160,42.0,3964,0,1,4,6,4,1973,1973,0.0,2,2,2,1,4,2,837,6,0,105,942,1,1,1291,1230,0,2521,1,0,2,1,5,1,2,10,4,4,2,1,2,3,0,728,20,0,0,0,0,0,6,2006,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,151400
20,68.0,8814,0,1,1,7,5,2006,2006,180.0,1,2,2,1,4,1,1334,6,0,270,1604,0,1,1604,0,0,1604,1,0,2,1,3,1,1,8,0,4,2,2,2,3,0,123,110,0,0,0,0,0,3,2009,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,220000
